Date;2022-11-18;;#;N_mob;Amp;;#;P_mob;Amp
;;;1774;0,85107;-2;;1774;0,81873;-94
;;;1775;0,85071;-2;;1775;0,81842;-92
;;;1776;0,85035;0;;1776;0,81810;-87
;;;1777;0,84999;0;;1777;0,81778;-90
;;;1778;0,84964;0;;1778;0,81746;-88
;;;1779;0,84928;1;;1779;0,81715;-98
;;;1780;0,84892;1;;1780;0,81683;-99
;;;1781;0,84857;1;;1781;0,81651;-104
;;;1782;0,84821;0;;1782;0,81620;-112
;;;1783;0,84785;-1;;1783;0,81588;-112
;;;1784;0,84750;0;;1784;0,81556;-102
;;;1785;0,84714;0;;1785;0,81525;-98
;;;1786;0,84679;2;;1786;0,81493;-95
;;;1787;0,84643;0;;1787;0,81462;-95
;;;1788;0,84608;0;;1788;0,81430;-92
;;;1789;0,84572;0;;1789;0,81399;-91
;;;1790;0,84537;0;;1790;0,81367;-94
;;;1791;0,84501;0;;1791;0,81336;-95
;;;1792;0,84466;0;;1792;0,81305;-98
;;;1793;0,84431;0;;1793;0,81273;-98
;;;1794;0,84396;1;;1794;0,81242;-101
;;;1795;0,84360;2;;1795;0,81211;-106
;;;1796;0,84325;3;;1796;0,81179;-105
;;;1797;0,84290;3;;1797;0,81148;-105
;;;1798;0,84255;2;;1798;0,81117;-106
;;;1799;0,84220;2;;1799;0,81086;-109
;;;1800;0,84184;2;;1800;0,81054;-112
;;;1801;0,84149;3;;1801;0,81023;-106
;;;1802;0,84114;3;;1802;0,80992;-108
;;;1803;0,84079;2;;1803;0,80961;-105
;;;1804;0,84044;3;;1804;0,80930;-110
;;;1805;0,84009;3;;1805;0,80899;-115
;;;1806;0,83974;4;;1806;0,80868;-113
;;;1807;0,83940;3;;1807;0,80837;-113
;;;1808;0,83905;3;;1808;0,80806;-113
;;;1809;0,83870;4;;1809;0,80775;-110
;;;1810;0,83835;3;;1810;0,80744;-110
;;;1811;0,83800;5;;1811;0,80713;-113
;;;1812;0,83765;5;;1812;0,80682;-109
;;;1813;0,83731;4;;1813;0,80651;-104
;;;1814;0,83696;1;;1814;0,80620;-108
;;;1815;0,83661;0;;1815;0,80589;-112
;;;1816;0,83627;0;;1816;0,80558;-109
;;;1817;0,83592;0;;1817;0,80528;-110
;;;1818;0,83558;0;;1818;0,80497;-110
;;;1819;0,83523;0;;1819;0,80466;-106
;;;1820;0,83488;0;;1820;0,80435;-98
;;;1821;0,83454;0;;1821;0,80405;-92
;;;1822;0,83419;0;;1822;0,80374;-87
;;;1823;0,83385;2;;1823;0,80343;-85
;;;1824;0,83351;3;;1824;0,80313;-84
;;;1825;0,83316;4;;1825;0,80282;-85
;;;1826;0,83282;5;;1826;0,80252;-84
;;;1827;0,83248;4;;1827;0,80221;-85
;;;1828;0,83213;4;;1828;0,80190;-90
;;;1829;0,83179;3;;1829;0,80160;-97
;;;1830;0,83145;4;;1830;0,80129;-95
;;;1831;0,83111;2;;1831;0,80099;-101
;;;1832;0,83076;4;;1832;0,80069;-106
;;;1833;0,83042;2;;1833;0,80038;-112
;;;1834;0,83008;2;;1834;0,80008;-115
;;;1835;0,82974;0;;1835;0,79977;-110
;;;1836;0,82940;1;;1836;0,79947;-110
;;;1837;0,82906;1;;1837;0,79917;-106
;;;1838;0,82872;0;;1838;0,79886;-99
;;;1839;0,82838;0;;1839;0,79856;-98
;;;1840;0,82804;2;;1840;0,79826;-98
;;;1841;0,82770;4;;1841;0,79796;-98
;;;1842;0,82736;4;;1842;0,79765;-95
;;;1843;0,82702;3;;1843;0,79735;-98
;;;1844;0,82668;2;;1844;0,79705;-98
;;;1845;0,82634;5;;1845;0,79675;-97
;;;1846;0,82601;4;;1846;0,79645;-95
;;;1847;0,82567;4;;1847;0,79615;-95
;;;1848;0,82533;3;;1848;0,79585;-101
;;;1849;0,82499;2;;1849;0,79554;-99
;;;1850;0,82466;2;;1850;0,79524;-97
;;;1851;0,82432;3;;1851;0,79494;-101
;;;1852;0,82398;3;;1852;0,79464;-101
;;;1853;0,82365;2;;1853;0,79435;-98
;;;1854;0,82331;0;;1854;0,79405;-97
;;;1855;0,82298;0;;1855;0,79375;-99
;;;1856;0,82264;-1;;1856;0,79345;-105
;;;1857;0,82231;-2;;1857;0,79315;-106
;;;1858;0,82197;-3;;1858;0,79285;-106
;;;1859;0,82164;-3;;1859;0,79255;-102
;;;1860;0,82130;-1;;1860;0,79225;-102
;;;1861;0,82097;-3;;1861;0,79196;-101
;;;1862;0,82064;-3;;1862;0,79166;-101
;;;1863;0,82030;-3;;1863;0,79136;-98
;;;1864;0,81997;-1;;1864;0,79106;-98
;;;1865;0,81964;-2;;1865;0,79077;-102
;;;1866;0,81930;-2;;1866;0,79047;-101
;;;1867;0,81897;-2;;1867;0,79017;-102
;;;1868;0,81864;0;;1868;0,78988;-102
;;;1869;0,81831;0;;1869;0,78958;-108
;;;1870;0,81798;0;;1870;0,78929;-106
;;;1871;0,81765;0;;1871;0,78899;-104
;;;1872;0,81732;0;;1872;0,78869;-95
;;;1873;0,81698;0;;1873;0,78840;-95
;;;1874;0,81665;1;;1874;0,78810;-94
;;;1875;0,81632;1;;1875;0,78781;-97
;;;1876;0,81599;1;;1876;0,78752;-94
;;;1877;0,81566;0;;1877;0,78722;-95
;;;1878;0,81534;0;;1878;0,78693;-95
;;;1879;0,81501;-1;;1879;0,78663;-95
;;;1880;0,81468;-2;;1880;0,78634;-99
;;;1881;0,81435;-3;;1881;0,78605;-97
;;;1882;0,81402;-3;;1882;0,78575;-97
;;;1883;0,81369;-2;;1883;0,78546;-90
;;;1884;0,81337;0;;1884;0,78517;-87
;;;1885;0,81304;0;;1885;0,78487;-88
;;;1886;0,81271;0;;1886;0,78458;-87
;;;1887;0,81238;1;;1887;0,78429;-87
;;;1888;0,81206;0;;1888;0,78400;-90
;;;1889;0,81173;0;;1889;0,78371;-95
;;;1890;0,81140;-3;;1890;0,78342;-95
;;;1891;0,81108;-2;;1891;0,78312;-98
;;;1892;0,81075;-1;;1892;0,78283;-102
;;;1893;0,81043;-1;;1893;0,78254;-104
;;;1894;0,81010;0;;1894;0,78225;-106
;;;1895;0,80978;2;;1895;0,78196;-102
;;;1896;0,80945;2;;1896;0,78167;-102
;;;1897;0,80913;3;;1897;0,78138;-106
;;;1898;0,80880;3;;1898;0,78109;-102
;;;1899;0,80848;1;;1899;0,78080;-102
;;;1900;0,80816;4;;1900;0,78051;-109
;;;1901;0,80783;0;;1901;0,78022;-110
;;;1902;0,80751;0;;1902;0,77993;-106
;;;1903;0,80719;0;;1903;0,77965;-108
;;;1904;0,80687;0;;1904;0,77936;-106
;;;1905;0,80654;0;;1905;0,77907;-105
;;;1906;0,80622;0;;1906;0,77878;-105
;;;1907;0,80590;0;;1907;0,77849;-104
;;;1908;0,80558;0;;1908;0,77821;-106
;;;1909;0,80526;0;;1909;0,77792;-99
;;;1910;0,80494;0;;1910;0,77763;-99
;;;1911;0,80462;0;;1911;0,77734;-101
;;;1912;0,80430;-1;;1912;0,77706;-98
;;;1913;0,80398;0;;1913;0,77677;-95
;;;1914;0,80366;0;;1914;0,77648;-94
;;;1915;0,80334;0;;1915;0,77620;-97
;;;1916;0,80302;0;;1916;0,77591;-94
;;;1917;0,80270;-1;;1917;0,77563;-91
;;;1918;0,80238;-2;;1918;0,77534;-97
;;;1919;0,80206;-3;;1919;0,77506;-97
;;;1920;0,80174;-1;;1920;0,77477;-104
;;;1921;0,80142;0;;1921;0,77449;-106
;;;1922;0,80111;0;;1922;0,77420;-108
;;;1923;0,80079;1;;1923;0,77392;-108
;;;1924;0,80047;0;;1924;0,77363;-108
;;;1925;0,80015;1;;1925;0,77335;-109
;;;1926;0,79984;0;;1926;0,77307;-108
;;;1927;0,79952;1;;1927;0,77278;-102
;;;1928;0,79920;3;;1928;0,77250;-106
;;;1929;0,79889;0;;1929;0,77222;-104
;;;1930;0,79857;0;;1930;0,77193;-109
;;;1931;0,79826;2;;1931;0,77165;-106
;;;1932;0,79794;2;;1932;0,77137;-113
;;;1933;0,79762;1;;1933;0,77108;-112
;;;1934;0,79731;3;;1934;0,77080;-117
;;;1935;0,79700;4;;1935;0,77052;-119
;;;1936;0,79668;4;;1936;0,77024;-115
;;;1937;0,79637;4;;1937;0,76996;-115
;;;1938;0,79605;2;;1938;0,76968;-113
;;;1939;0,79574;2;;1939;0,76939;-112
;;;1940;0,79543;1;;1940;0,76911;-106
;;;1941;0,79511;4;;1941;0,76883;-105
;;;1942;0,79480;4;;1942;0,76855;-106
;;;1943;0,79449;6;;1943;0,76827;-102
;;;1944;0,79417;5;;1944;0,76799;-102
;;;1945;0,79386;5;;1945;0,76771;-102
;;;1946;0,79355;5;;1946;0,76743;-98
;;;1947;0,79324;8;;1947;0,76715;-102
;;;1948;0,79293;5;;1948;0,76687;-99
;;;1949;0,79262;6;;1949;0,76660;-106
;;;1950;0,79231;3;;1950;0,76632;-105
;;;1951;0,79199;0;;1951;0,76604;-99
;;;1952;0,79168;0;;1952;0,76576;-95
;;;1953;0,79137;0;;1953;0,76548;-92
;;;1954;0,79106;0;;1954;0,76520;-91
;;;1955;0,79075;0;;1955;0,76492;-92
;;;1956;0,79044;0;;1956;0,76465;-94
;;;1957;0,79014;0;;1957;0,76437;-97
;;;1958;0,78983;0;;1958;0,76409;-99
;;;1959;0,78952;0;;1959;0,76382;-99
;;;1960;0,78921;0;;1960;0,76354;-99
;;;1961;0,78890;0;;1961;0,76326;-104
;;;1962;0,78859;-2;;1962;0,76299;-112
;;;1963;0,78828;-2;;1963;0,76271;-104
;;;1964;0,78798;-2;;1964;0,76243;-113
;;;1965;0,78767;-2;;1965;0,76216;-113
;;;1966;0,78736;0;;1966;0,76188;-112
;;;1967;0,78706;0;;1967;0,76161;-117
;;;1968;0,78675;2;;1968;0,76133;-115
;;;1969;0,78644;3;;1969;0,76106;-109
;;;1970;0,78614;0;;1970;0,76078;-106
;;;1971;0,78583;0;;1971;0,76051;-106
;;;1972;0,78553;0;;1972;0,76023;-99
;;;1973;0,78522;-1;;1973;0,75996;-99
;;;1974;0,78491;0;;1974;0,75968;-104
;;;1975;0,78461;0;;1975;0,75941;-105
;;;1976;0,78431;0;;1976;0,75914;-109
;;;1977;0,78400;-1;;1977;0,75886;-110
;;;1978;0,78370;0;;1978;0,75859;-113
;;;1979;0,78339;0;;1979;0,75832;-113
;;;1980;0,78309;0;;1980;0,75804;-113
;;;1981;0,78279;1;;1981;0,75777;-106
;;;1982;0,78248;0;;1982;0,75750;-108
;;;1983;0,78218;0;;1983;0,75723;-105
;;;1984;0,78188;-2;;1984;0,75695;-106
;;;1985;0,78157;-3;;1985;0,75668;-101
;;;1986;0,78127;-2;;1986;0,75641;-102
;;;1987;0,78097;0;;1987;0,75614;-102
;;;1988;0,78067;0;;1988;0,75587;-108
;;;1989;0,78037;0;;1989;0,75560;-106
;;;1990;0,78006;1;;1990;0,75533;-110
;;;1991;0,77976;1;;1991;0,75505;-112
;;;1992;0,77946;1;;1992;0,75478;-109
;;;1993;0,77916;3;;1993;0,75451;-109
;;;1994;0,77886;3;;1994;0,75424;-109
;;;1995;0,77856;1;;1995;0,75397;-106
;;;1996;0,77826;2;;1996;0,75370;-102
;;;1997;0,77796;1;;1997;0,75343;-105
;;;1998;0,77766;3;;1998;0,75317;-106
;;;1999;0,77736;3;;1999;0,75290;-108
;;;2000;0,77706;2;;2000;0,75263;-109
