Date;2022-11-18;;#;N_mob;Amp;;#;P_mob;Amp
;;;1769;0,85134;2;;1769;0,81799;-93
;;;1770;0,85098;6;;1770;0,81767;-97
;;;1771;0,85062;4;;1771;0,81735;-97
;;;1772;0,85027;4;;1772;0,81703;-98
;;;1773;0,84991;5;;1773;0,81671;-96
;;;1774;0,84955;6;;1774;0,81640;-100
;;;1775;0,84919;3;;1775;0,81608;-96
;;;1776;0,84883;4;;1776;0,81576;-97
;;;1777;0,84848;5;;1777;0,81545;-103
;;;1778;0,84812;6;;1778;0,81513;-93
;;;1779;0,84776;5;;1779;0,81481;-96
;;;1780;0,84741;3;;1780;0,81450;-100
;;;1781;0,84705;0;;1781;0,81418;-101
;;;1782;0,84669;0;;1782;0,81387;-107
;;;1783;0,84634;0;;1783;0,81355;-98
;;;1784;0,84598;0;;1784;0,81324;-103
;;;1785;0,84563;-2;;1785;0,81292;-105
;;;1786;0,84527;-2;;1786;0,81261;-100
;;;1787;0,84492;-3;;1787;0,81229;-101
;;;1788;0,84457;-5;;1788;0,81198;-103
;;;1789;0,84421;-1;;1789;0,81166;-103
;;;1790;0,84386;-3;;1790;0,81135;-103
;;;1791;0,84351;-3;;1791;0,81104;-103
;;;1792;0,84315;-2;;1792;0,81072;-104
;;;1793;0,84280;-3;;1793;0,81041;-107
;;;1794;0,84245;-2;;1794;0,81010;-104
;;;1795;0,84210;-1;;1795;0,80979;-101
;;;1796;0,84175;-1;;1796;0,80947;-98
;;;1797;0,84139;0;;1797;0,80916;-103
;;;1798;0,84104;0;;1798;0,80885;-103
;;;1799;0,84069;0;;1799;0,80854;-97
;;;1800;0,84034;0;;1800;0,80823;-100
;;;1801;0,83999;-1;;1801;0,80792;-97
;;;1802;0,83964;-3;;1802;0,80761;-103
;;;1803;0,83929;-3;;1803;0,80730;-103
;;;1804;0,83894;0;;1804;0,80699;-104
;;;1805;0,83859;-3;;1805;0,80668;-98
;;;1806;0,83825;-3;;1806;0,80637;-92
;;;1807;0,83790;-2;;1807;0,80606;-90
;;;1808;0,83755;-2;;1808;0,80575;-89
;;;1809;0,83720;-1;;1809;0,80544;-86
;;;1810;0,83685;-3;;1810;0,80513;-90
;;;1811;0,83651;-2;;1811;0,80482;-96
;;;1812;0,83616;-1;;1812;0,80451;-96
;;;1813;0,83581;0;;1813;0,80421;-89
;;;1814;0,83547;-1;;1814;0,80390;-88
;;;1815;0,83512;0;;1815;0,80359;-92
;;;1816;0,83477;-1;;1816;0,80328;-93
;;;1817;0,83443;-3;;1817;0,80298;-93
;;;1818;0,83408;-5;;1818;0,80267;-93
;;;1819;0,83374;-3;;1819;0,80236;-93
;;;1820;0,83339;-4;;1820;0,80206;-93
;;;1821;0,83305;-3;;1821;0,80175;-93
;;;1822;0,83271;-1;;1822;0,80144;-94
;;;1823;0,83236;-1;;1823;0,80114;-90
;;;1824;0,83202;0;;1824;0,80083;-93
;;;1825;0,83167;0;;1825;0,80053;-88
;;;1826;0,83133;0;;1826;0,80022;-90
;;;1827;0,83099;2;;1827;0,79992;-88
;;;1828;0,83065;3;;1828;0,79961;-89
;;;1829;0,83030;3;;1829;0,79931;-86
;;;1830;0,82996;1;;1830;0,79901;-86
;;;1831;0,82962;2;;1831;0,79870;-90
;;;1832;0,82928;1;;1832;0,79840;-90
;;;1833;0,82894;3;;1833;0,79810;-94
;;;1834;0,82860;2;;1834;0,79779;-98
;;;1835;0,82826;0;;1835;0,79749;-100
;;;1836;0,82792;0;;1836;0,79719;-101
;;;1837;0,82758;2;;1837;0,79688;-101
;;;1838;0,82724;3;;1838;0,79658;-98
;;;1839;0,82690;4;;1839;0,79628;-100
;;;1840;0,82656;4;;1840;0,79598;-98
;;;1841;0,82622;4;;1841;0,79568;-96
;;;1842;0,82588;6;;1842;0,79538;-93
;;;1843;0,82554;6;;1843;0,79507;-93
;;;1844;0,82521;2;;1844;0,79477;-89
;;;1845;0,82487;3;;1845;0,79447;-85
;;;1846;0,82453;3;;1846;0,79417;-88
;;;1847;0,82419;6;;1847;0,79387;-89
;;;1848;0,82386;3;;1848;0,79357;-90
;;;1849;0,82352;3;;1849;0,79327;-88
;;;1850;0,82318;0;;1850;0,79297;-93
;;;1851;0,82285;0;;1851;0,79267;-100
;;;1852;0,82251;-1;;1852;0,79238;-101
;;;1853;0,82218;-1;;1853;0,79208;-103
;;;1854;0,82184;-1;;1854;0,79178;-104
;;;1855;0,82151;-1;;1855;0,79148;-103
;;;1856;0,82117;-1;;1856;0,79118;-98
;;;1857;0,82084;-3;;1857;0,79088;-104
;;;1858;0,82050;-3;;1858;0,79059;-105
;;;1859;0,82017;-3;;1859;0,79029;-100
;;;1860;0,81984;0;;1860;0,78999;-101
;;;1861;0,81950;-2;;1861;0,78969;-93
;;;1862;0,81917;-2;;1862;0,78940;-97
;;;1863;0,81884;-3;;1863;0,78910;-103
;;;1864;0,81851;-1;;1864;0,78880;-105
;;;1865;0,81817;0;;1865;0,78851;-100
;;;1866;0,81784;-1;;1866;0,78821;-96
;;;1867;0,81751;-1;;1867;0,78792;-90
;;;1868;0,81718;0;;1868;0,78762;-84
;;;1869;0,81685;0;;1869;0,78733;-85
;;;1870;0,81652;0;;1870;0,78703;-92
;;;1871;0,81619;0;;1871;0,78674;-90
;;;1872;0,81586;0;;1872;0,78644;-92
;;;1873;0,81553;0;;1873;0,78615;-94
;;;1874;0,81520;2;;1874;0,78585;-97
;;;1875;0,81487;1;;1875;0,78556;-94
;;;1876;0,81454;0;;1876;0,78527;-93
;;;1877;0,81421;0;;1877;0,78497;-97
;;;1878;0,81388;0;;1878;0,78468;-97
;;;1879;0,81355;0;;1879;0,78439;-98
;;;1880;0,81322;0;;1880;0,78409;-98
;;;1881;0,81289;0;;1881;0,78380;-93
;;;1882;0,81257;0;;1882;0,78351;-92
;;;1883;0,81224;0;;1883;0,78322;-93
;;;1884;0,81191;2;;1884;0,78292;-88
;;;1885;0,81159;3;;1885;0,78263;-89
;;;1886;0,81126;4;;1886;0,78234;-85
;;;1887;0,81093;2;;1887;0,78205;-85
;;;1888;0,81061;3;;1888;0,78176;-82
;;;1889;0,81028;3;;1889;0,78147;-89
;;;1890;0,80996;3;;1890;0,78118;-92
;;;1891;0,80963;0;;1891;0,78089;-93
;;;1892;0,80931;2;;1892;0,78060;-100
;;;1893;0,80898;1;;1893;0,78031;-103
;;;1894;0,80866;1;;1894;0,78002;-105
;;;1895;0,80833;0;;1895;0,77973;-108
;;;1896;0,80801;0;;1896;0,77944;-103
;;;1897;0,80768;-1;;1897;0,77915;-103
;;;1898;0,80736;-1;;1898;0,77886;-104
;;;1899;0,80704;0;;1899;0,77857;-98
;;;1900;0,80671;0;;1900;0,77828;-97
;;;1901;0,80639;0;;1901;0,77800;-94
;;;1902;0,80607;0;;1902;0,77771;-93
;;;1903;0,80575;1;;1903;0,77742;-98
;;;1904;0,80543;0;;1904;0,77713;-100
;;;1905;0,80510;0;;1905;0,77684;-103
;;;1906;0,80478;0;;1906;0,77656;-103
;;;1907;0,80446;0;;1907;0,77627;-101
;;;1908;0,80414;0;;1908;0,77598;-100
;;;1909;0,80382;0;;1909;0,77570;-101
;;;1910;0,80350;0;;1910;0,77541;-104
;;;1911;0,80318;1;;1911;0,77512;-103
;;;1912;0,80286;3;;1912;0,77484;-97
;;;1913;0,80254;0;;1913;0,77455;-100
;;;1914;0,80222;1;;1914;0,77427;-100
;;;1915;0,80190;3;;1915;0,77398;-107
;;;1916;0,80158;0;;1916;0,77370;-104
;;;1917;0,80126;0;;1917;0,77341;-104
;;;1918;0,80095;0;;1918;0,77313;-105
;;;1919;0,80063;-2;;1919;0,77284;-104
;;;1920;0,80031;-1;;1920;0,77256;-100
;;;1921;0,79999;0;;1921;0,77227;-101
;;;1922;0,79967;0;;1922;0,77199;-101
;;;1923;0,79936;2;;1923;0,77171;-100
;;;1924;0,79904;0;;1924;0,77142;-100
;;;1925;0,79872;0;;1925;0,77114;-96
;;;1926;0,79841;0;;1926;0,77086;-94
;;;1927;0,79809;0;;1927;0,77057;-92
;;;1928;0,79778;2;;1928;0,77029;-88
;;;1929;0,79746;-1;;1929;0,77001;-85
;;;1930;0,79714;-1;;1930;0,76973;-84
;;;1931;0,79683;-2;;1931;0,76945;-88
;;;1932;0,79651;0;;1932;0,76916;-92
;;;1933;0,79620;0;;1933;0,76888;-93
;;;1934;0,79589;0;;1934;0,76860;-98
;;;1935;0,79557;0;;1935;0,76832;-97
;;;1936;0,79526;0;;1936;0,76804;-100
;;;1937;0,79494;-1;;1937;0,76776;-103
;;;1938;0,79463;0;;1938;0,76748;-97
;;;1939;0,79432;-2;;1939;0,76720;-101
;;;1940;0,79401;-3;;1940;0,76692;-101
;;;1941;0,79369;-3;;1941;0,76664;-107
;;;1942;0,79338;-1;;1942;0,76636;-107
;;;1943;0,79307;0;;1943;0,76608;-101
;;;1944;0,79276;1;;1944;0,76580;-104
;;;1945;0,79244;3;;1945;0,76552;-105
;;;1946;0,79213;5;;1946;0,76524;-103
;;;1947;0,79182;3;;1947;0,76496;-100
;;;1948;0,79151;3;;1948;0,76468;-105
;;;1949;0,79120;1;;1949;0,76441;-103
;;;1950;0,79089;0;;1950;0,76413;-105
;;;1951;0,79058;0;;1951;0,76385;-104
;;;1952;0,79027;0;;1952;0,76357;-97
;;;1953;0,78996;0;;1953;0,76329;-96
;;;1954;0,78965;1;;1954;0,76302;-96
;;;1955;0,78934;2;;1955;0,76274;-103
;;;1956;0,78903;3;;1956;0,76246;-97
;;;1957;0,78872;3;;1957;0,76219;-101
;;;1958;0,78842;4;;1958;0,76191;-101
;;;1959;0,78811;4;;1959;0,76163;-104
;;;1960;0,78780;3;;1960;0,76136;-103
;;;1961;0,78749;3;;1961;0,76108;-105
;;;1962;0,78718;3;;1962;0,76081;-108
;;;1963;0,78688;0;;1963;0,76053;-112
;;;1964;0,78657;-2;;1964;0,76026;-115
;;;1965;0,78626;0;;1965;0,75998;-115
;;;1966;0,78596;0;;1966;0,75971;-115
;;;1967;0,78565;-3;;1967;0,75943;-116
;;;1968;0,78534;-3;;1968;0,75916;-109
;;;1969;0,78504;-2;;1969;0,75888;-105
;;;1970;0,78473;-1;;1970;0,75861;-101
;;;1971;0,78443;-3;;1971;0,75833;-105
;;;1972;0,78412;-1;;1972;0,75806;-103
;;;1973;0,78382;-3;;1973;0,75779;-103
;;;1974;0,78351;-2;;1974;0,75751;-107
;;;1975;0,78321;-3;;1975;0,75724;-108
;;;1976;0,78290;-1;;1976;0,75697;-107
;;;1977;0,78260;-2;;1977;0,75670;-104
;;;1978;0,78230;-2;;1978;0,75642;-103
;;;1979;0,78199;-3;;1979;0,75615;-108
;;;1980;0,78169;-4;;1980;0,75588;-103
;;;1981;0,78139;-2;;1981;0,75561;-101
;;;1982;0,78108;0;;1982;0,75534;-94
;;;1983;0,78078;0;;1983;0,75506;-93
;;;1984;0,78048;-2;;1984;0,75479;-92
;;;1985;0,78018;-3;;1985;0,75452;-89
;;;1986;0,77988;-1;;1986;0,75425;-88
;;;1987;0,77957;-2;;1987;0,75398;-93
;;;1988;0,77927;0;;1988;0,75371;-96
;;;1989;0,77897;0;;1989;0,75344;-97
;;;1990;0,77867;1;;1990;0,75317;-101
;;;1991;0,77837;3;;1991;0,75290;-98
;;;1992;0,77807;2;;1992;0,75263;-105
;;;1993;0,77777;5;;1993;0,75236;-105
;;;1994;0,77747;3;;1994;0,75209;-108
;;;1995;0,77717;2;;1995;0,75182;-108
;;;1996;0,77687;0;;1996;0,75155;-104
;;;1997;0,77657;2;;1997;0,75128;-104
;;;1998;0,77627;-2;;1998;0,75101;-104
;;;1999;0,77597;0;;1999;0,75075;-107
;;;2000;0,77568;0;;2000;0,75048;-103
