Date;2022-11-18;;#;N_mob;Amp;;#;P_mob;Amp
;;;1776;0,84963;0;;1776;0,81606;-85
;;;1777;0,84927;1;;1777;0,81574;-82
;;;1778;0,84892;0;;1778;0,81543;-81
;;;1779;0,84856;2;;1779;0,81511;-81
;;;1780;0,84820;3;;1780;0,81480;-83
;;;1781;0,84785;3;;1781;0,81448;-86
;;;1782;0,84749;5;;1782;0,81416;-89
;;;1783;0,84713;3;;1783;0,81385;-90
;;;1784;0,84678;1;;1784;0,81353;-93
;;;1785;0,84642;0;;1785;0,81322;-93
;;;1786;0,84607;0;;1786;0,81290;-92
;;;1787;0,84571;0;;1787;0,81259;-100
;;;1788;0,84536;0;;1788;0,81228;-98
;;;1789;0,84501;1;;1789;0,81196;-100
;;;1790;0,84465;2;;1790;0,81165;-102
;;;1791;0,84430;1;;1791;0,81133;-107
;;;1792;0,84395;1;;1792;0,81102;-113
;;;1793;0,84359;0;;1793;0,81071;-112
;;;1794;0,84324;1;;1794;0,81040;-112
;;;1795;0,84289;1;;1795;0,81008;-111
;;;1796;0,84254;3;;1796;0,80977;-112
;;;1797;0,84218;3;;1797;0,80946;-105
;;;1798;0,84183;3;;1798;0,80915;-105
;;;1799;0,84148;4;;1799;0,80884;-102
;;;1800;0,84113;0;;1800;0,80853;-96
;;;1801;0,84078;0;;1801;0,80821;-96
;;;1802;0,84043;0;;1802;0,80790;-98
;;;1803;0,84008;-1;;1803;0,80759;-98
;;;1804;0,83973;-3;;1804;0,80728;-104
;;;1805;0,83938;-2;;1805;0,80697;-102
;;;1806;0,83903;0;;1806;0,80666;-105
;;;1807;0,83868;-1;;1807;0,80635;-105
;;;1808;0,83834;0;;1808;0,80604;-109
;;;1809;0,83799;0;;1809;0,80573;-107
;;;1810;0,83764;0;;1810;0,80543;-105
;;;1811;0,83729;0;;1811;0,80512;-101
;;;1812;0,83694;0;;1812;0,80481;-97
;;;1813;0,83660;0;;1813;0,80450;-94
;;;1814;0,83625;0;;1814;0,80419;-97
;;;1815;0,83590;1;;1815;0,80389;-97
;;;1816;0,83556;1;;1816;0,80358;-98
;;;1817;0,83521;2;;1817;0,80327;-101
;;;1818;0,83487;4;;1818;0,80296;-98
;;;1819;0,83452;4;;1819;0,80266;-96
;;;1820;0,83418;6;;1820;0,80235;-98
;;;1821;0,83383;8;;1821;0,80204;-98
;;;1822;0,83349;8;;1822;0,80174;-104
;;;1823;0,83314;4;;1823;0,80143;-108
;;;1824;0,83280;1;;1824;0,80113;-109
;;;1825;0,83246;0;;1825;0,80082;-108
;;;1826;0,83211;0;;1826;0,80052;-102
;;;1827;0,83177;1;;1827;0,80021;-98
;;;1828;0,83143;0;;1828;0,79991;-96
;;;1829;0,83108;0;;1829;0,79960;-97
;;;1830;0,83074;0;;1830;0,79930;-97
;;;1831;0,83040;0;;1831;0,79899;-100
;;;1832;0,83006;0;;1832;0,79869;-101
;;;1833;0,82972;1;;1833;0,79839;-94
;;;1834;0,82938;0;;1834;0,79808;-101
;;;1835;0,82904;0;;1835;0,79778;-96
;;;1836;0,82870;0;;1836;0,79748;-96
;;;1837;0,82835;1;;1837;0,79718;-96
;;;1838;0,82802;1;;1838;0,79687;-96
;;;1839;0,82768;0;;1839;0,79657;-97
;;;1840;0,82734;1;;1840;0,79627;-98
;;;1841;0,82700;0;;1841;0,79597;-97
;;;1842;0,82666;0;;1842;0,79567;-97
;;;1843;0,82632;0;;1843;0,79537;-100
;;;1844;0,82598;-3;;1844;0,79506;-96
;;;1845;0,82564;-3;;1845;0,79476;-90
;;;1846;0,82531;-6;;1846;0,79446;-89
;;;1847;0,82497;-3;;1847;0,79416;-90
;;;1848;0,82463;-3;;1848;0,79386;-92
;;;1849;0,82429;-3;;1849;0,79356;-98
;;;1850;0,82396;-1;;1850;0,79326;-107
;;;1851;0,82362;0;;1851;0,79296;-107
;;;1852;0,82329;-1;;1852;0,79267;-107
;;;1853;0,82295;0;;1853;0,79237;-105
;;;1854;0,82261;0;;1854;0,79207;-101
;;;1855;0,82228;1;;1855;0,79177;-98
;;;1856;0,82194;2;;1856;0,79147;-97
;;;1857;0,82161;3;;1857;0,79117;-97
;;;1858;0,82127;3;;1858;0,79088;-96
;;;1859;0,82094;2;;1859;0,79058;-97
;;;1860;0,82061;3;;1860;0,79028;-97
;;;1861;0,82027;3;;1861;0,78998;-97
;;;1862;0,81994;4;;1862;0,78969;-98
;;;1863;0,81961;3;;1863;0,78939;-98
;;;1864;0,81927;1;;1864;0,78909;-97
;;;1865;0,81894;0;;1865;0,78880;-97
;;;1866;0,81861;0;;1866;0,78850;-97
;;;1867;0,81828;0;;1867;0,78821;-96
;;;1868;0,81795;-2;;1868;0,78791;-101
;;;1869;0,81761;-1;;1869;0,78761;-100
;;;1870;0,81728;0;;1870;0,78732;-104
;;;1871;0,81695;1;;1871;0,78702;-100
;;;1872;0,81662;1;;1872;0,78673;-100
;;;1873;0,81629;3;;1873;0,78644;-98
;;;1874;0,81596;3;;1874;0,78614;-98
;;;1875;0,81563;3;;1875;0,78585;-97
;;;1876;0,81530;1;;1876;0,78555;-94
;;;1877;0,81497;1;;1877;0,78526;-93
;;;1878;0,81464;0;;1878;0,78497;-94
;;;1879;0,81432;0;;1879;0,78467;-97
;;;1880;0,81399;0;;1880;0,78438;-92
;;;1881;0,81366;-2;;1881;0,78409;-92
;;;1882;0,81333;-3;;1882;0,78380;-87
;;;1883;0,81300;-6;;1883;0,78350;-89
;;;1884;0,81268;-7;;1884;0,78321;-89
;;;1885;0,81235;-4;;1885;0,78292;-89
;;;1886;0,81202;-6;;1886;0,78263;-93
;;;1887;0,81169;-8;;1887;0,78234;-96
;;;1888;0,81137;-10;;1888;0,78205;-87
;;;1889;0,81104;-7;;1889;0,78175;-92
;;;1890;0,81072;-4;;1890;0,78146;-96
;;;1891;0,81039;-1;;1891;0,78117;-92
;;;1892;0,81007;0;;1892;0,78088;-96
;;;1893;0,80974;0;;1893;0,78059;-100
;;;1894;0,80942;3;;1894;0,78030;-100
;;;1895;0,80909;1;;1895;0,78001;-107
;;;1896;0,80877;3;;1896;0,77972;-107
;;;1897;0,80844;3;;1897;0,77943;-108
;;;1898;0,80812;0;;1898;0,77915;-111
;;;1899;0,80780;0;;1899;0,77886;-111
;;;1900;0,80747;0;;1900;0,77857;-109
;;;1901;0,80715;0;;1901;0,77828;-109
;;;1902;0,80683;-2;;1902;0,77799;-111
;;;1903;0,80650;-3;;1903;0,77770;-111
;;;1904;0,80618;-2;;1904;0,77742;-113
;;;1905;0,80586;-1;;1905;0,77713;-115
;;;1906;0,80554;0;;1906;0,77684;-119
;;;1907;0,80522;0;;1907;0,77655;-115
;;;1908;0,80490;0;;1908;0,77627;-115
;;;1909;0,80457;0;;1909;0,77598;-109
;;;1910;0,80425;0;;1910;0,77569;-104
;;;1911;0,80393;0;;1911;0,77541;-100
;;;1912;0,80361;-3;;1912;0,77512;-98
;;;1913;0,80329;-5;;1913;0,77484;-98
;;;1914;0,80297;-6;;1914;0,77455;-98
;;;1915;0,80265;-4;;1915;0,77427;-100
;;;1916;0,80234;-3;;1916;0,77398;-102
;;;1917;0,80202;-3;;1917;0,77370;-104
;;;1918;0,80170;-4;;1918;0,77341;-104
;;;1919;0,80138;-3;;1919;0,77313;-107
;;;1920;0,80106;-3;;1920;0,77284;-111
;;;1921;0,80074;-2;;1921;0,77256;-116
;;;1922;0,80043;0;;1922;0,77227;-115
;;;1923;0,80011;0;;1923;0,77199;-115
;;;1924;0,79979;0;;1924;0,77171;-118
;;;1925;0,79947;4;;1925;0,77142;-111
;;;1926;0,79916;1;;1926;0,77114;-113
;;;1927;0,79884;0;;1927;0,77086;-109
;;;1928;0,79852;0;;1928;0,77057;-112
;;;1929;0,79821;0;;1929;0,77029;-108
;;;1930;0,79789;2;;1930;0,77001;-105
;;;1931;0,79758;0;;1931;0,76973;-107
;;;1932;0,79726;0;;1932;0,76945;-104
;;;1933;0,79695;0;;1933;0,76916;-107
;;;1934;0,79663;-3;;1934;0,76888;-102
;;;1935;0,79632;0;;1935;0,76860;-107
;;;1936;0,79600;-1;;1936;0,76832;-108
;;;1937;0,79569;0;;1937;0,76804;-108
;;;1938;0,79538;0;;1938;0,76776;-104
;;;1939;0,79506;0;;1939;0,76748;-102
;;;1940;0,79475;0;;1940;0,76720;-96
;;;1941;0,79444;0;;1941;0,76692;-101
;;;1942;0,79413;2;;1942;0,76664;-100
;;;1943;0,79381;2;;1943;0,76636;-104
;;;1944;0,79350;3;;1944;0,76608;-109
;;;1945;0,79319;4;;1945;0,76580;-102
;;;1946;0,79288;7;;1946;0,76552;-105
;;;1947;0,79257;3;;1947;0,76524;-104
;;;1948;0,79225;3;;1948;0,76496;-102
;;;1949;0,79194;2;;1949;0,76469;-101
;;;1950;0,79163;3;;1950;0,76441;-101
;;;1951;0,79132;0;;1951;0,76413;-105
;;;1952;0,79101;-1;;1952;0,76385;-107
;;;1953;0,79070;0;;1953;0,76357;-108
;;;1954;0,79039;0;;1954;0,76330;-105
;;;1955;0,79008;-1;;1955;0,76302;-102
;;;1956;0,78977;-1;;1956;0,76274;-100
;;;1957;0,78947;-2;;1957;0,76247;-102
;;;1958;0,78916;-2;;1958;0,76219;-101
;;;1959;0,78885;-3;;1959;0,76191;-102
;;;1960;0,78854;-3;;1960;0,76164;-105
;;;1961;0,78823;-2;;1961;0,76136;-105
;;;1962;0,78792;-1;;1962;0,76109;-108
;;;1963;0,78762;0;;1963;0,76081;-102
;;;1964;0,78731;0;;1964;0,76053;-102
;;;1965;0,78700;1;;1965;0,76026;-102
;;;1966;0,78669;0;;1966;0,75998;-104
;;;1967;0,78639;0;;1967;0,75971;-105
;;;1968;0,78608;0;;1968;0,75943;-111
;;;1969;0,78578;0;;1969;0,75916;-108
;;;1970;0,78547;0;;1970;0,75889;-111
;;;1971;0,78516;0;;1971;0,75861;-111
;;;1972;0,78486;0;;1972;0,75834;-108
;;;1973;0,78455;-2;;1973;0,75807;-107
;;;1974;0,78425;0;;1974;0,75779;-101
;;;1975;0,78394;0;;1975;0,75752;-93
;;;1976;0,78364;-1;;1976;0,75725;-94
;;;1977;0,78334;0;;1977;0,75697;-92
;;;1978;0,78303;2;;1978;0,75670;-90
;;;1979;0,78273;0;;1979;0,75643;-97
;;;1980;0,78242;-2;;1980;0,75616;-98
;;;1981;0,78212;0;;1981;0,75588;-98
;;;1982;0,78182;0;;1982;0,75561;-102
;;;1983;0,78152;0;;1983;0,75534;-105
;;;1984;0,78121;3;;1984;0,75507;-112
;;;1985;0,78091;3;;1985;0,75480;-118
;;;1986;0,78061;5;;1986;0,75453;-113
;;;1987;0,78031;3;;1987;0,75426;-118
;;;1988;0,78000;4;;1988;0,75399;-118
;;;1989;0,77970;2;;1989;0,75371;-112
;;;1990;0,77940;1;;1990;0,75344;-112
;;;1991;0,77910;3;;1991;0,75317;-112
;;;1992;0,77880;5;;1992;0,75290;-107
;;;1993;0,77850;3;;1993;0,75263;-109
;;;1994;0,77820;1;;1994;0,75237;-104
;;;1995;0,77790;0;;1995;0,75210;-102
;;;1996;0,77760;-1;;1996;0,75183;-101
;;;1997;0,77730;0;;1997;0,75156;-97
;;;1998;0,77700;0;;1998;0,75129;-98
;;;1999;0,77670;0;;1999;0,75102;-98
;;;2000;0,77640;0;;2000;0,75075;-104
